term_str,0,1,2,3,4,5,6,7,8,9
axe,0.04474069472295496,-0.012005154622146574,-0.03230498324351372,-0.04612646227794293,-0.016973767994482303,-0.02681207743555058,-0.017371704976710575,-0.007708469810896742,0.010164042404590151,-0.02965354370634613
outer,-0.012087448280004727,-0.008856040172076697,-0.00570472464803542,0.0031211820302955062,-0.0036137650413834194,0.021692861965517538,-0.03798590092706847,0.014094982205805599,-0.0032854915460487923,-0.006198161842141664
shot,-0.0006705913280570693,0.0076416103256302685,0.0012488296661819901,-0.01981143965053265,-0.016640152608815555,-0.004831616610267176,-0.06307971606749102,0.04984127384902296,0.012610142341643803,-0.022489271531002056
halt,-0.0018158055216556863,0.006739989269051675,-0.009624902042385901,-0.007286180221597333,0.015528856605555709,0.0048872022393509525,-0.01658331322700614,0.01884641217451855,0.013717040508529293,-0.013766156117905845
blind,-0.00922767788662773,-0.011587539017800427,-0.00423235859592229,-0.002903701671388843,-0.0019330566518239842,0.013732452005863286,-0.026543769166805477,0.01245159307538191,-0.02305707018251892,-0.0009052592372012901
supper,-0.0030468114786473197,0.06202853402698409,0.016278164511894448,0.04508779831789971,-0.02274786551799933,0.047247378891726775,0.003448610780483469,-0.03702076386948441,0.05959806651599708,-0.026977152002943438
deed,0.004008687968258113,-0.01594779728602725,0.011203512578075914,-0.013790160868495637,0.0020075945256974293,0.0028184299650881486,-0.002172510150151235,0.013229192676920397,-0.004099757061894437,0.024778825263004414
delight,-0.008126231847076032,0.01884335463366902,0.0027986080571022623,-0.009044108586042446,-0.01619920694073025,0.02755365478575298,0.011849228234420322,-0.03931915034364955,-0.034954911225509706,0.014178235623809838
reason,0.002208311977710779,0.015210834089430341,0.015080974942238926,0.007254286576115178,0.0032395664233369195,-0.020224233828941392,0.022675227151017427,0.00040791568514014813,0.0018951818125568555,0.005366941785428778
sinking,0.0018995788551974544,-0.004014762368910133,-0.012828454417632919,-0.008006827735873863,-0.0031620465899220634,-0.012687033403763225,-0.006702492725636282,-0.01644709207926111,-0.0062492741364448025,-0.021939055083089888
eaten,0.012619762693084006,0.0010287668078390127,0.009646846971875733,-0.012361825651830045,0.016563131427972402,0.005873883596453809,-0.0043923993252447694,-0.024637797164699084,-0.023234295535150593,-0.01799157508529556
thrown,0.005908911683637878,0.0051254145475342055,0.002097186422667792,8.006992644252524e-05,-0.002678268598408196,-0.014902540438212103,-0.00457307890261112,0.014567141237571322,-0.0207922155065395,0.020680234887707993
camp,0.015535741096239265,-0.004015581760910838,-0.019717991867118607,-0.002829895033204508,0.02634197662043701,-0.02442923505728828,-0.0036057666964765087,0.011879379632861732,0.019004695909532444,0.005014145345672298
mortal,0.006801035998445672,-0.005012381651023678,0.004864190138912592,0.012522081743708068,0.005374512942063484,0.010635468843344641,0.029753847363340507,-0.009803165660169757,-0.008106026835918318,0.0006030536940865892
vision,-0.012110940598215839,0.007569385658977493,0.004956697642168833,-0.0009073648107588956,-0.004815715720246368,0.024122272305622566,-0.033163435826938814,-0.006903010811388443,-0.03736146212116949,-0.005569058217283675
flung,-0.0061863620757183916,0.005196151341616537,-0.007837076305666131,-0.011937606470293932,0.010862244768161715,0.0035661079491914605,-0.04562666658185892,0.042309558712843205,0.0012025586203281387,0.009190931396712496
torment,-0.005756359511939556,-0.0017310631211222567,-0.005299175067688467,-0.009892340141838004,2.8474617411483862e-05,-0.003975870713355182,-0.0029716615060397787,0.02361472292167845,-0.04059176137849689,0.035546976594877364
seat,0.022642221698167306,0.00022911816559372867,0.014209099271773907,-0.02274205069823936,0.04891770688113975,-0.0017253763755696347,0.029687543475785554,0.021446745942526536,0.04691176048481408,0.02765552659655832
bite,-0.013150749619952887,0.0009065564560232754,-0.007652777760911969,-0.003445908948515804,0.014415296404849972,-0.0009748080819838268,-0.007390860570777284,0.01478514219384723,-0.0072698908410643815,0.005298886972844515
fellow,-0.011251360640886936,0.05343499803850042,0.0028383688218756734,0.02752169377478082,-0.01915682352384329,0.02220772980122159,-0.00504774910633116,0.036646152729272914,0.032104852450307746,-0.03805265148136062
fate,-0.000498232198106542,-0.005087851152760847,0.006438393854586248,-0.02892269419176738,0.020411198497851925,-0.002513672364113497,0.007277144738237621,0.021435630104221014,0.002892611261511488,0.03263046988813348
glimmer,-0.004864815700827644,0.0017777587713269424,0.0013260306461529568,-0.003326779884263621,0.0011981484510693765,0.002007293253954702,-0.021608492492929322,-0.011698841997889044,0.00165691578610355,0.011667408619642789
bread,-0.012846281001577482,0.007729984543468461,-0.006171651764887507,0.007100358786996326,-0.0149847464008804,-0.010592630732241762,-0.007754789053891647,-0.010238328387231368,0.022724229801556424,-0.00649116852782622
number,0.004120889569448994,0.02535358886910375,-0.0023110741377813907,0.009593889096605085,-0.007249583450607003,0.005155607165378783,0.013871998019286578,0.013183541695421443,-0.007069675893445739,0.011122201855912893
wear,0.0066536621735330224,0.0037744662922525136,0.012040488070148332,0.0009067527789548855,-0.004941148236335808,0.01954866507319888,0.0177648724696438,-0.001708460468294528,-0.04730852222716407,0.005766319394932719
companion,0.00036578502502139683,0.0019226283400371822,0.013862128125869306,-0.01059323446690988,0.0004997947412978468,-0.01161671516356227,0.002859198884856614,0.0012350561488455414,0.024666313061472194,0.0016538789858304627
shadowy,-0.0037137704783541236,0.010856298550423632,-0.004584104391127332,-0.007674279083617938,0.01952117661554588,0.005746990581078405,-0.016753463562909035,-0.018123441516192527,-0.004050554844456435,-0.0035785546675515196
wherever,0.002606698178736682,-0.0024438810362985538,-0.006795043218628646,-0.003378222418305462,0.0050397282614225835,-0.0004915104171500289,-0.0014471811126520939,-0.0008051611784390589,0.012293905851052594,0.01677243115030552
rough,0.0006015687986639495,0.0013517202304503392,-0.0043405002780072255,-0.015274600612772667,0.011073434139591045,-0.008311186479489963,-0.01626909816831969,-0.007253047165975118,0.008747965626742108,-0.01774404033980225
kill,-0.013142547110254713,-0.012237307252047481,-0.026906778866133036,0.02598079379193554,-0.0017741944590358909,0.0007676635702608925,-0.03883309127319304,0.06780090163370874,0.02569164127078651,0.000391850743523195
account,-0.0017770494583746596,0.028307482475843936,-0.0013817687125971994,0.007596647654147152,-0.003564508348034519,-0.022892723578309647,0.02132253294543512,0.0009587358810252883,0.009273832665256538,-0.00360198553517627
stiff,0.005710867416158901,0.012208840943681134,-0.011654505233661985,-0.007409378484132066,-0.012445489931765292,-0.0063385006826066365,-0.005935416569642524,-0.0285966522929704,0.0011049245875097767,-0.006382319897102153
yonder,0.008759796170808853,-0.0067113511495662075,-0.008536365652740113,-0.0037002886882791094,0.003928119514651061,0.011627391022925851,0.0029516473048527593,-0.00906858784832104,0.017252333948449612,-0.009067149854967604
angry,-0.0042827211716285375,0.009416463992519858,-0.0015966837522508276,-0.003917593673388399,-0.013398840800081777,-0.00512495362097851,-0.006165404822861666,0.01416973895059819,0.018331858601131002,-0.007575177205294097
stuff,0.00014531323016148817,0.020836712949892228,0.005204583243750481,-0.003852636833010455,-0.0054035968189823855,-0.013324545732524961,-0.013310778411503875,0.03210031063694236,0.0023067842959845378,-0.022137067715899503
arch,0.007718249750412943,0.018128633061889686,-0.00603059155307133,-0.02370591190971554,-0.024230638114950354,-0.04627449321696423,-0.04834922166492481,0.01482063430347142,0.0016915662879306175,0.002785731171280822
lose,-0.02153119979697451,-0.004973248622914221,0.0035327569316325126,0.0019249301394714436,-0.0027218232468272613,0.013681766667300118,-0.02187940916525622,-0.010650157161028467,-0.009410932545093124,0.0054974413443064935
spot,-0.002948470801889565,0.017291276679664996,0.0010152943513736762,-0.013817478988027822,-0.0002959893291074898,-0.00010604743043737067,0.003401702342771481,0.02028581943395291,-0.0030698856877365913,-0.015565524919505334
stayed,-0.007041208681537179,0.00941399880479419,0.0070396811535421485,-0.00456013729511348,-0.0038798188061377565,-0.0021951281855460397,0.024388236396578993,-0.011510496970461758,0.0030402362173928173,-0.00539771483951147
luck,-0.01240296131346684,0.034903228587409026,-0.010748484745605285,0.003857197047030463,-0.02408734104969603,0.009378322927953413,-0.046147098151285024,0.026118070324028284,0.0034131824788793935,-0.0025969871750439457
iron,0.0069456968272641785,-0.008256195489041704,-0.023043262180214696,-0.006146590390310619,0.001414284093363127,-0.011812903988563717,-0.03764544845233305,0.027081588305163596,0.01103164803693274,0.014217111817016993
touch,-0.006610090261204311,-0.0031361796501648666,-0.012421088162599923,-0.011237054739133199,0.0001089331424259474,0.01380074627023275,-0.005442809543154871,0.015594264851359731,-0.023860670158976176,-0.007153296913978314
view,-0.005585343531930775,0.013182277155681432,-0.004335582246215094,0.005918746384416729,0.001438556654020318,-0.006330597552212022,-0.029450469782766737,-0.016782626953135264,-0.006287790150084982,-0.0001188374643835429
nay,0.0349573587351915,-0.03751581285087772,0.005590428731246068,0.0036428951961015466,-0.009336943998878458,-0.0022157526300157853,0.013069442690777273,-0.008073704876835631,-0.007091147470376529,-0.004614196600774937
keen,0.0030031612734559123,0.01027068118071914,0.0002836405212686533,0.0015789465157527995,0.008675356782294712,-0.006181594315095682,0.006565446704852671,-0.014809039373390846,-0.02191429267341884,-0.012370515478350714
gimli,0.26757091585494847,-0.07027575817058661,-0.09548200000990008,-0.3822080513752581,0.004444130650846736,-0.032231688522254956,0.016890621597416257,-0.127729734201454,-0.16191159902346958,-0.15509553787353383
glance,-0.0025520612905889765,0.0021535488423803893,0.0030613691916756254,0.002662896476242242,0.0013243402043662587,-0.0015957964344448564,0.0038504790828556646,-0.006239542006324692,0.010127886143934766,-0.013756983391935037
cool,-0.009808272228769066,0.01025440264256751,0.0018019331985098487,-0.01244597453339919,-0.0163395695462927,0.014459857249054254,-0.024748873339318186,-0.058634388138736525,-0.013197894347357799,0.0025940663730451823
brief,0.0042531007720825265,-0.005888688884971159,-0.004479318478765088,-0.010990488583603488,0.010625455941675362,-0.010533330849446389,0.002069362933489856,-0.003115583262214513,-0.010722252010436197,-0.000189475193944497
captain,0.0019639368454212915,-0.05036181957909961,0.041210439736610364,0.025349791994297734,-0.00592477550594623,0.0014340911482321561,-0.02054964910858617,0.02497192175629501,-0.003747007940138563,0.0020311429804152925
precious,-0.1225250193550298,-0.05177099720517143,-0.07634282644869052,-0.01555038126688828,-0.006372206130640565,-0.014977065448356973,0.013956582071865462,0.012274178388728836,-0.005060939533773794,-0.004381865237901082
possible,-0.014256557600942962,0.02481141615513361,-0.00526666037247294,0.009090551780790556,0.005756775878658486,0.004887190763143721,-0.007864630275070165,-0.003082637000143199,0.01969743631602906,-0.0003394308305996461
lady,0.055683139090537716,-0.037796545102458924,0.06498684124269395,-0.04488965720577101,-0.02367452361667479,0.13758967172147527,0.03890683450700721,-0.10028428955345875,-0.24906719160926327,-0.2504375058228738
busy,0.008932078442393781,0.016810743646653508,-0.005898447262453595,0.02059327779489759,-0.010281453988800433,0.006619603789105967,0.023270875836972665,0.01691723449493449,-0.008546847313976777,-0.005381381206779939
hungry,-0.023325279733015018,-0.005870856071949915,-0.009688177819061353,0.006725158708064449,-0.012873674343425196,-0.001525831841332757,-0.017869466398523874,-0.009689016522196305,0.011739179615636757,-0.0012211038073783808
errand,0.003929774921021957,-0.029619199611180674,0.002429887155132789,0.005258991413677388,0.0035581233527070496,0.0006123250262112223,-0.0013230830958403939,0.0058366749558944435,0.009937671069937357,0.042222901760742615
borne,0.015271352824376529,-0.008805644546217524,-0.0020158673509377764,-0.006649579876073795,0.0089302304530516,0.027910233534993206,0.007031990456765686,0.006515566279667044,-0.021251380710810907,0.021235785426593008
table,0.0034880065443018,0.03345267751099693,0.03061501711335055,0.037722379252033575,-0.028193456372794842,0.013292623258941384,-0.008700309743889542,-0.06206109070996284,0.018670369590715195,0.045126015830312595
lot,-0.01311008272075493,0.044807477239092265,-0.005204928233460443,0.016597033604973534,-0.03496433808430738,0.011000203896283076,0.0023725356793969253,0.05738967526193736,0.005445937030334977,-0.03531510235081947
despair,-0.0036917190017704826,-0.03207669916899216,0.0033365835432033805,0.011901148173806993,0.007358596856929749,0.00893772757916582,-0.021737283134831222,0.025245191012340372,-0.03561975607288901,0.051638750446070025
destroyed,0.013915272741758342,-0.006552852417508465,0.002361987181987806,-0.016845889847851424,-0.014971724146456856,-0.010315751008282047,0.010674503573523467,0.017454192627099546,-0.06004388386102463,0.08488168297114985
stair,0.0071545314006005445,-0.018768999148639037,-0.02462655168947311,-0.024989326759974596,-0.00435929963552056,-0.012497189604585325,-0.0282681899277945,0.02999562931611497,0.011452933688092696,-0.006513867515193931
shoulder,-0.009370060854363642,0.026157581994997896,0.0018027879967803708,0.009711189991949571,0.0435068142888444,-0.00457499609869637,-0.015746158987744657,-0.02213437000275767,0.004931961827599558,0.010855114203524144
meal,0.0010101507704891313,0.01693283557630885,0.007064041453423079,0.0024634508408757365,-0.00443009731142728,0.00975150279223357,0.004068660661777166,-0.017217813029306864,-0.0028228984663509647,0.013557470289669684
dreadful,-0.03214347463932311,-0.004271228034095273,-0.012238729580541894,0.003292326806380238,-0.003886742607093097,0.022404231326332624,-0.06059331726431549,0.04941846889645783,-0.03742131211907866,0.009649527447273798
hide,-0.01212177269546632,-0.0004695131843519284,-0.007945928321543281,-9.450387197249363e-05,-0.007390256217050944,0.012344705187926016,-0.016300327316017216,0.03248015869653854,-0.010585433734014311,0.01164856517373883
mail,0.015295947024927472,-0.0005079034033286893,-0.0024063537395937434,-0.0064881110036514,0.004695355969058127,0.030126097532708136,-0.013139943325735162,0.021713209458542874,-0.04633188370701859,0.005863970042866776
vain,0.00029567845030525723,-0.008655272889827552,0.0017835745496705441,-0.014716154690564408,-0.0013441654955987964,0.009429159595568901,-0.004037082992849089,0.015487126653230219,-0.026955484102529653,0.016482213449378107
level,-0.003546412951916489,0.010656973245723362,-0.0023406391974710983,-0.011414785943049248,0.002673626768974675,0.00562530886812751,-0.03131202391838413,0.008241566147520632,0.01626528969283158,0.0014761156993833117
yellow,-0.015338005553762659,0.026333048135037722,-0.0011686759110304075,0.0006875147058053479,-0.01816128741475477,0.04511322439477841,-0.05270628610132289,-0.1085436990738621,0.009087509270521087,0.014953611385934288
cross,-0.016297292046023558,-0.003906076030754065,-9.069395423144281e-05,-0.013283983377139177,0.005618051332173239,0.011688494481718577,-0.021989458690842217,0.023202395539449725,-0.021617744137703978,0.02152014880393607
saruman,0.13741524959356427,0.007950692608746415,-0.16303888843154193,-0.06885062384729572,-0.3255606851498885,-0.44632931787489505,0.013890531473623492,-0.0063565762218669615,0.026787568538782214,-0.04883558681032487
beast,0.008125014911028286,-0.011024844543684258,-0.007492152306785717,0.006106795208384737,0.026996910911213225,0.017690988556940842,-0.00354782554309411,0.0074445293755172745,-0.010561265193774776,0.007940326792501588
smile,0.007489642886515815,0.01920513400316155,0.00820793065510016,0.001765104934728768,0.0026106189638651074,-0.011908955358288254,0.025251317423853056,-0.012427924213067307,-0.025211532084414345,0.03424621652503094
fierce,-0.000905888539815226,-0.007431973526374608,-0.008830746974854307,-0.020083655355309725,0.01569007760446919,0.00698206948424514,-0.015814413851103527,0.03042704733441507,0.01244372098824557,0.013830885378093563
rule,-0.0014935381119223837,-0.0030587792607363463,0.011298113279625783,0.018023470322047746,-0.016671941908333508,-0.012703309064792962,0.03612003953530386,0.020939292981300824,-0.009651103113045753,0.02923146543117534
horrible,-0.01678569070888923,0.006537818825186221,-0.012238275253218614,-0.01353056241300828,-0.007527144415832774,-0.01886686304403008,-0.03524234452511085,0.02411871340675142,-0.01654306293472459,0.01789812399296799
thither,0.021762633001892327,-0.019914880782442954,-0.008836541526969655,-0.002564112851728177,0.00974207583871058,0.009250207657672548,0.001675233317834912,0.01770827709909524,-0.03154970704266422,0.05604073334255981
arose,0.014833794644365546,-0.0068363485440991216,0.006064959458024411,-0.0004887797931390667,-0.015571072469388266,0.003363408401273463,0.0006534183352379175,-0.008178209397624455,-0.04712977688315717,-0.009202804931923353
queer,-0.012314848630811556,0.06213913370942624,0.00040345209556931814,0.019649911144300834,-0.02755156546879797,-0.00929833492055166,0.020648198076105,-0.03431384112925415,0.06555989199928225,0.0007975015930978429
louder,-0.0071271728775444115,-0.0041489966063796594,0.007773501929516211,-0.013918943551035179,-0.005943156151787939,-0.0026434797799753007,-0.008643961596785165,0.0006267473441568916,0.019200506356597542,-0.01182623459870284
beg,0.009052776824193623,0.001976877591450955,-0.003066416514641113,-0.002840525035898699,-0.013793246383193526,-0.028062572900041643,0.007142590984970952,-0.013658390526590581,-0.00380421032368873,0.00019572339325897716
hideous,0.0019974240418481892,0.0015657392432934162,-0.010767797521401964,-0.005718306398355229,-0.01953197762564336,-0.006929938479056615,-0.08568942031832251,0.10126459793417959,-0.04457765272077036,0.04842614343612636
rush,0.000720840796099697,0.0026488660613214984,0.005004353779651625,-0.009179761199843744,0.0058282186710910434,0.007461938377130215,-0.015852660157024974,0.007584898254172069,0.015777101571357012,-0.006799118306212881
message,0.008378962506787989,0.01931538975896479,3.632537935687694e-05,0.00596683372131208,0.0012078697671449952,-0.0065470481544895025,0.013092574367163542,0.013373462257104486,-0.00259877485950928,-0.01080406756500387
westernesse,0.005071625776604984,-0.0041840294225025465,0.003614707992006906,-0.0006086225846544246,0.0024034104630630366,0.0008277709557003759,0.00604065939151031,0.000839156276435583,-0.020701476763228803,0.027027678343698115
mistake,-0.011252671237370424,0.02019675023257357,-0.007592276968249976,0.010144885081849178,0.013217173458118035,-0.025383551168201204,-0.00259040825052044,-0.005609354205570877,-0.00011903568333189767,0.0004160623103167009
history,-0.0029162454160688266,0.015145458753119059,0.0035745077864452637,0.004257289821739104,-0.015093590746317427,-0.003795172485651306,0.03407234795182581,0.0019771462988787125,-0.007155276081358674,0.03699828580379444
ridden,0.030765350105066223,-0.032227977082440296,-0.021231353690709515,0.025527916003164928,0.0021690787719745655,-0.0016732184457544743,-0.0025445894747618642,0.025617071272606644,0.02509120158066849,0.01841728251153518
fancy,-0.008353655245763805,0.013472452396091657,-0.004584911219734917,-0.00015973368710683764,-0.0033174544883170756,-0.013827461150285991,0.018850726620052643,-0.005215635515109697,0.0029196534662869226,-0.028562853158234477
glass,-0.01727753435822331,0.014054028998977399,-0.020772512671687938,-0.0006476636538968618,-0.025582271911963286,0.009168363915743003,0.002503251696722794,0.036732274576239746,-0.059405482441890305,0.03394582785215923
report,0.003640169507959312,-0.00011169207477531562,-0.016001138747216623,-0.0036046650558602643,-0.0020413546045107657,-0.006325562723444631,-0.025124121780345992,0.02448936644238102,-0.00255011915038937,-0.01706797849982463
spear,0.022783757684800197,-0.012216558978533309,-0.015465568297240473,-0.0027672507634916646,0.02171878601537906,0.02514293170352661,-0.0350055304663582,0.03207033600293644,-0.01478221097252478,0.034107253145780954
thousand,0.014325022613905742,-0.014273040878448556,-0.013514949723730633,-0.007336732295736958,0.0066160621692137305,-0.007340199538901886,-0.007140095980735883,0.004750117877250671,-0.01037863791235972,0.029926556073598995
morgul,-0.044443811534554054,-0.04400540397551742,-0.009338760198674191,0.005214393321699891,0.006949222195044564,0.007166702693644444,-0.03199988814034418,0.07155306915847846,-0.0680865693996235,0.07933663808709236
malice,-0.020873340022746517,-0.013901078965990533,-0.005996929516995619,-0.00236990999468272,-0.003835479581908743,0.00759856439637605,-0.02905267324701456,0.03283136886722597,-0.02588929361927272,0.020114417883505504
smote,-0.0005439820306547677,-0.005181708779929271,-0.004066826428237288,-0.020895841938139335,-0.0007475263234931201,-5.182035615263221e-05,-0.030055132223484604,0.024126652827808664,-0.0020498138749132353,0.025571134499850712
rohirrim,0.051854131024264394,-0.058019564208221505,-0.01868027472189809,0.03365202906400642,0.04177340877502959,0.05169859567347933,0.00337517625973086,0.020229089707627868,-0.00952033585730461,0.0520869122137161
due,0.0007398556252211967,0.004526607940014412,-0.0022726892563760615,0.0006820927566100627,-0.012615398372104304,0.003271332540221416,-0.013352725200325382,-0.010473434671117639,-0.0066973531983203745,0.009649402371495502
uneasy,-0.006565047799319174,0.007436726869528406,-0.006393061509656604,-0.0014298697424887704,0.010211222611098641,-0.004135321532563604,-0.010588206949628167,0.017353011792698877,0.0009189972638571143,-0.01042691735486241
echo,0.005236221288610338,0.005971933785841985,0.009132682560637453,-0.01230402437245235,0.0028030405551433372,0.0027725963812938225,-0.02294678145195524,-0.011738688137794818,-0.017364684539311465,0.024262802639614816
useful,-0.003795288574620745,0.0110374262908704,-0.007749941279388341,-0.003908405146991967,-0.008927248363549245,-0.005644333391989336,-0.00520971532571523,0.020293478688493176,-0.012896980951158614,0.00889388797413233
pony,0.002733379099177707,0.1102247989891709,0.01610311247883299,0.045849113705850715,0.034035446736604656,0.01868115619723735,-0.011250862705924129,-0.007102761656181193,0.036265830989991144,-0.04809319035858689
lake,0.001572660084046616,0.01156538701468931,0.007450712752866397,-0.04134263408926785,-0.008793060296368328,0.0036238081502543325,-0.008388429396840287,0.01536413206782195,0.028443962062776877,-0.019998694761146185
draught,-8.741114221997096e-05,0.011473558006262138,-0.005553455378949413,-0.0006448432975062393,-0.013015424448195492,-0.018557442263756625,-0.028502508480209517,-0.011174825614004883,0.0019350845358432494,0.004842547547813271
osgiliath,-0.004048981212835345,-0.028546670808587103,0.02629925450408703,-0.009549938916469559,-0.0014108486753198583,-0.014273873473700367,0.003536297178894319,0.008171438807016953,-0.004948318685403104,0.049743101419149297
couldn,-0.008948562613894297,0.01951663939734315,-0.002177030931717914,-0.0004837791352362885,-0.005641541146262435,-0.009762965220631812,0.01927658467534441,0.01860161830728688,-0.009888006418091016,0.0071374704849382475
courage,0.0016381855921608294,0.00793153369278003,0.006485943179161458,0.012367475158711295,-0.0027826390908911964,0.02264016868643104,-0.006057945872126017,-0.01078813957612762,-0.015167481701484707,0.016408948182093763
anduin,-0.001993887087750203,-0.02671823441826934,0.02716205125937982,-0.04126062065130996,0.02186332964533255,0.015001286430993877,0.0070533755550229605,0.0037016258131759537,-0.025159225619027052,0.0548064661705971
march,-0.006190073431340734,-0.00018666898055369764,-0.008262140766760006,-0.009652082852649848,-0.007755660129030098,0.00029119453324264805,-0.012865924373599262,0.026160634405752767,-0.04250820469782406,0.05228704735495588
roof,0.00016246074458799165,0.01968788437947053,-0.006000469055299181,-0.008928503168695026,-0.02115712799343001,0.0190740346644256,-0.06689895451644277,-0.011854521427726139,-0.00217560917151852,0.01827725286939083
misty,0.0034159049814041784,0.009182113880584736,-0.0009576753953316097,-0.022928726615160967,0.01004913239809397,-0.004108121004832296,-0.0034025492018231207,0.0037411096118550595,0.009489213514557926,0.01627978068191423
sharp,-0.01088483406405048,0.009627825878571916,-0.0028702535611956886,-0.013065843791768634,-0.0001441890272257579,0.008117779571881418,-0.023608775171344736,0.0008977271681835749,0.02100626044813039,-0.001653298071066242
warm,-0.005234727339592347,0.011987441336627875,0.010547554112318308,-0.0044081944487058865,0.008941792022029044,0.0020810173165468717,-0.01252162794039157,-0.032854629944696075,0.006222610937865388,0.0064272544698245745
somehow,-0.019690016917541367,0.016596927323812037,-0.004968083961701718,0.010653237063809431,-0.0017490528068729095,0.0005626867025663848,0.011721420137847178,0.0018034613518714065,-0.027459523277632212,0.00607040765625296
terrible,-0.010877599641735267,-0.012506956900500561,0.0011986637556297766,-0.00118726416816724,0.00877030747323429,0.019683006915933617,0.008493425793204454,0.0075395479049221205,-0.047226259952414404,0.026358419484811827
start,-0.002141690329618689,0.015695584464492037,-0.0008690483231791712,-0.006331055496204438,0.008016145657972037,0.024337428061632378,-0.013448738698590456,-0.004247261544038479,0.02928236230653175,0.017372520709972812
mile,0.008488382873796423,0.006574748627307494,-0.00971444278431474,-0.013817032128497254,0.009566135322083509,0.001783213192346394,-0.014015031299416603,0.026621199227570468,0.020964106432872543,-0.006799380524192643
pace,0.0005091840097307294,0.008531793094383098,-0.011801704993131656,-0.009881353796645344,-0.004667993640141806,-0.012942428711997703,-0.0300575262742745,0.011197815426341219,-0.00043283258480214716,-0.0068800834578542245
love,0.01566097806539167,-0.027828560431833387,0.03231699076542776,0.011252845334264875,-0.015473214371906734,0.012710244267545735,0.026902598730486872,-0.0008054984828539429,-0.05861494381796937,-0.01904826315176011
d,-0.06832325992503327,0.04022844397780942,-0.029414520644379813,-0.0013755028012643335,-0.017149230424512087,0.025766211497015037,-0.11914618816562954,0.15095663818285107,-0.03286506231134888,-0.10148987722714024
hearing,0.0001570259595081074,0.008493001144933713,0.001449117593387258,0.0028508575655108665,-0.0034930186764058624,0.010231173357625708,-0.008206581703902127,0.013075231083594966,-0.036706977626983814,-0.0004238005125384022
able,-0.0027161815849401274,0.010026130439012548,0.0007723784054539835,-0.0035695705638280877,0.006495646215509909,-0.003141948631513703,-0.007009216376637901,-0.012716686236967263,-0.006498907578949025,0.01540983132396622
rider,0.02977545130438926,0.003986485571131865,-0.022192176829167326,0.04996508112726784,0.024105322550638106,0.024364724853159377,0.020214894363832434,0.023282528936736623,0.05775576827882966,-0.03422295876800263
beat,0.007221481176648356,-0.003530460877082334,-0.002599262552298628,-0.011670257331528098,-0.009584946500820852,-0.002125923774427867,-0.003590874699139439,0.008363602082856829,-0.0012738309078914546,0.009265514473842431
nine,-0.001678430062148458,0.012024568941648313,0.002642360557649423,-0.010665604874118658,-0.020524606607271362,-0.028729684613950195,0.06639418369468408,-0.003437316361401846,-0.03316975762276667,0.06823455015216685
flat,-0.009343049531045566,0.012771432191025464,-0.003703227423402071,-0.015054387213933295,0.01868750175667113,-0.00538340007848454,-0.008561501629196824,0.01145726578717837,0.022065779254970375,-0.0013762846008268776
alas,0.030486521435581754,-0.025639742904977,0.012524582907551639,-0.013661850645169902,-0.0037783751787244537,-0.0068825711316322985,0.025144181064731694,-0.01655859134800189,-0.02315294981393435,-0.021554058208107164
send,0.015949232534253233,-0.007363949253847903,0.00399944870849607,-0.0019230188561720214,-0.004870105797579823,-0.008294774439782516,0.019524750225348348,0.026873101301598947,-0.011108335595293893,0.03482689184586041
tomorrow,0.008312812355302962,0.011784173192143636,-0.0019782381330940425,0.0028612499995605335,0.006509104255689391,0.004178194019949649,0.015799306117553712,-0.002198565802514209,0.01743288709548856,-0.004021890496228603
main,-0.0010478645504921058,-0.0040917023502067265,-0.005351326006835085,-0.0009283335732648707,0.00655591740211347,0.01106735802517525,-0.02082299199401544,0.02888059089169379,-0.017682546141048066,0.017253930887598346
choose,0.012974135547037306,-0.0026429607561444237,0.012960790348181086,-0.03782249274164654,0.009445498422332888,-0.002451684404394559,0.0157884133328874,0.014678392142603375,0.024443381778754956,-0.0012524043695253929
sad,0.001043534745478664,0.008512398205121407,0.0034449717633120965,-0.005618447711958653,-0.020545643188343395,0.012476167691959835,-0.000505575041524041,-0.005579924749244937,-0.019678857351181675,-0.018411962539910835
ruin,0.016721893532722146,-0.011205540118279659,-0.014149001431166123,-0.0005470827885619877,-0.018547480662984905,-0.016582788022733663,-0.006287719486423873,0.023925690455463285,-0.052511167693869445,0.03336593586174672
case,-7.246084140263495e-05,0.01846310548470428,0.003730371030540616,0.0067521348949870705,0.007879669927422133,-0.013954099877069194,0.018242510134651762,0.007419447085259967,0.0024750209187191403,0.018149626727491652
today,0.0009463952212490426,0.015693269278818114,0.007290576535817583,0.003810632993405206,-0.013862584265952488,0.01079532337251739,0.019147101179675354,0.0009719662151268345,0.029194102720122083,-0.0004390812929291064
comfort,0.008422273874391931,0.000921841968462383,-0.007182811131032912,-0.00977465381165068,-0.00745306344334219,-0.009536258219123196,-0.007060257366325166,0.008662551500149005,-0.002937338969943141,-0.005103148830159065
mine,0.00180715352556181,0.014845951494330387,-0.003225783299786677,-0.0012669094116292074,-0.01599313347311838,-0.010841807399406036,0.015031444654187555,0.002591241535023882,-0.008235329916551333,0.010442977215106017
sooner,-0.006812398836474401,0.011187990650811082,-0.0031555512863134217,-0.0013902166088711604,-0.0194799539541342,0.0029732691822923095,0.004278370479579046,0.01966671384667778,0.015358184332850158,-0.0014923674943946878
